Run,Hour,Hour_Number,Simulation_Time,Average_SoC,Active_Drivers,Total_SoC
3,T1,1,13.608078982319311,0.686662409253573,10,6.86662409253573
3,T1,1,16.186555163989887,0.70558197631979,12,8.46698371583748
3,T1,1,19.12688591941068,0.7069795030296094,14,9.897713042414532
3,T1,1,21.385950519548857,0.7027945843200464,15,10.541918764800696
3,T1,1,24.1448609379151,0.6934760132051689,17,11.789092224487872
3,T1,1,26.888196632825437,0.6986691788789638,19,13.274714398700313
3,T1,1,29.974417280722257,0.6914982135994924,21,14.521462485589339
3,T1,1,33.187962609795036,0.690335876272121,23,15.877725154258783
3,T1,1,35.774227930633316,0.6826441334805102,25,17.066103337012756
3,T1,1,38.67233020140632,0.6725347919443375,27,18.158439382497114
3,T1,1,40.76409256772821,0.6727672191782025,28,18.83748213698967
3,T1,1,43.19707002913044,0.6730607880641599,30,20.1918236419248
3,T1,1,46.89504852791027,0.6601814140677111,32,21.125805250166756
3,T1,1,49.77101533714875,0.6519869810563205,34,22.167557355914894
3,T1,1,52.25353984762737,0.6469734018824443,35,22.644069065885553
3,T1,1,55.07170803231095,0.6534933247748789,38,24.832746341445397
3,T1,1,58.4366884375416,0.6545667526778901,38,24.873536601759824
3,T2,2,60.57192788483991,0.6539797058560379,40,26.15918823424152
3,T2,2,64.26009311359283,0.6450287542379534,42,27.091207677994042
3,T2,2,67.37230507458241,0.6357813970309024,43,27.338600072328806
3,T2,2,69.44071998534613,0.636339295589657,45,28.635268301534563
3,T2,2,71.52558650734754,0.6256957808730891,45,28.15631013928901
3,T2,2,73.60335856426691,0.6302038280660989,47,29.619579919106645
3,T2,2,75.90701285625565,0.6190280123670959,47,29.09431658125351
3,T2,2,78.50955883795501,0.6134232763217986,49,30.057740539768133
3,T2,2,81.23389191581558,0.607683965828628,50,30.384198291431403
3,T2,2,83.37750970872783,0.6000967386299506,51,30.604933670127483
3,T2,2,85.45522333040225,0.598360766923239,52,31.114759880008428
3,T2,2,88.00131873488682,0.5989804243843097,54,32.34494291675272
3,T2,2,91.01661685433356,0.5899910228687669,55,32.44950625778218
3,T2,2,94.32351304652761,0.5807345009745021,57,33.10186655554662
3,T2,2,98.59849585955467,0.5615837432854763,58,32.57185711055763
3,T2,2,101.95353410723692,0.5603164398055426,60,33.61898638833255
3,T2,2,105.70474805023764,0.5685265697580992,62,35.24864732500215
3,T2,2,109.50661964128781,0.5680492844831213,63,35.78710492243664
3,T2,2,112.01611145713731,0.5629840471281332,64,36.030979016200526
3,T2,2,115.04497764583371,0.5566720060614716,64,35.62700838793418
3,T2,2,118.45130193588267,0.5559114210086611,66,36.690153786571635
3,T3,3,120.65643497357698,0.5539094194823198,67,37.11193110531542
3,T3,3,123.32038416987388,0.5530215541903292,68,37.60546568494238
3,T3,3,126.41287350437126,0.5503154130142347,70,38.52207891099643
3,T3,3,128.46881097080825,0.5485556897561343,71,38.94745397268554
3,T3,3,131.78422763437425,0.5439726920056768,72,39.16603382440873
3,T3,3,134.15612845320592,0.5404041406202739,73,39.449502265279996
3,T3,3,136.35417694860456,0.5382464813157076,74,39.830239617362366
3,T3,3,138.81362718804047,0.5426415197724151,75,40.69811398293113
3,T3,3,142.3915466595576,0.5350162901576964,76,40.661238051984924
3,T3,3,144.59990992798515,0.5307179559268552,76,40.334564650440996
3,T3,3,148.10072965202676,0.5243317056140138,78,40.89787303789308
3,T3,3,150.39667991324765,0.5177814680130723,78,40.386954505019645
3,T3,3,153.9463410912989,0.5079164723080958,80,40.633317784647666
3,T3,3,156.0079325697249,0.513530254750754,81,41.595950634811075
3,T3,3,158.56990856289707,0.5135261220880892,82,42.10914201122332
3,T3,3,160.87868934699048,0.5288949967258766,83,43.89828472824775
3,T3,3,163.90837117928072,0.5293344292864276,84,44.46409206005992
3,T3,3,166.0288680695628,0.5406900401435725,84,45.417963372060086
3,T3,3,168.10984554608828,0.5454765993804315,85,46.365510947336674
3,T3,3,170.11063073132277,0.5356949669936478,84,44.99837722746642
3,T3,3,172.19546611349253,0.5370126951316241,82,44.03504100079317
3,T3,3,174.57392671028794,0.5308082989363361,83,44.05708881171589
3,T3,3,177.02935319338783,0.5287597456330703,84,44.415818633177906
3,T3,3,179.99999999999994,0.525991263353827,85,44.70925738507529
3,T4,4,182.19672267921874,0.5390633396901373,87,46.898510553041945
3,T4,4,184.73743678066424,0.5552992816802053,90,49.97693535121847
3,T4,4,187.04051469354883,0.5542362435799492,93,51.54397065293527
3,T4,4,189.11509659886562,0.5422276762773569,96,52.05385692262626
3,T4,4,191.45011667356073,0.5499208333822241,100,54.99208333822241
3,T4,4,193.80410948466866,0.5525896435105994,104,57.46932292510233
3,T4,4,196.2148608867241,0.5570821358186239,107,59.60778853259275
3,T4,4,198.29312290017972,0.5572516698342723,110,61.29768368176996
3,T4,4,200.55834214423612,0.5555776221749305,114,63.335848927942074
3,T4,4,202.8757404918904,0.5591444733716809,117,65.41990338448667
3,T4,4,205.36579913672625,0.5565580797081822,120,66.78696956498186
3,T4,4,207.43204417104886,0.5679264519640594,124,70.42288004354337
3,T4,4,209.53712317186032,0.5815148914606578,126,73.27087632404289
3,T4,4,211.62725248224243,0.5783338448631681,128,74.02673214248551
3,T4,4,213.68423844650607,0.5864366279091129,131,76.82319825609379
3,T4,4,215.77887687611434,0.5812389960283838,134,77.88602546780344
3,T4,4,217.79294039625432,0.5826647336866428,137,79.82506851507007
3,T4,4,220.2841839271934,0.5831668973615699,141,82.22653252798136
3,T4,4,222.53636139920965,0.5848854939022449,143,83.63862562802102
3,T4,4,224.92180204647028,0.5816990994960642,148,86.0914667254175
3,T4,4,227.28481631766212,0.5815230176562153,152,88.39149868374473
3,T4,4,229.6608395925271,0.586197403042997,156,91.44679487470752
3,T4,4,232.28449699792594,0.5890980907400818,159,93.66659642767301
3,T4,4,234.42860405147192,0.5926338403799566,162,96.00668214155297
3,T4,4,236.46549515969608,0.5887864871729508,165,97.14977038353688
3,T4,4,238.72534752500817,0.5838977567335527,169,98.67872088797041
3,T5,5,240.74239997468248,0.5829444958662978,173,100.84939778486952
3,T5,5,242.82968363266184,0.5828280684906842,182,106.07470846530454
3,T5,5,244.8466981961195,0.5854518797766207,192,112.40676091711119
3,T5,5,246.96328790841443,0.5903655898506294,201,118.66348355997651
3,T5,5,248.99240759358455,0.5984998277976237,211,126.2834636652986
3,T5,5,251.16906015619313,0.6011583715496891,222,133.45715848403097
3,T5,5,253.18971487042813,0.599397356543234,229,137.2619946484006
3,T5,5,255.20820796841727,0.5997578420216225,239,143.34212424316777
3,T5,5,257.4455906444307,0.6030778965835724,250,150.7694741458931
3,T5,5,259.62990831580083,0.605321392775914,261,157.98888351451356
3,T5,5,261.7402371892597,0.6097822382723913,272,165.86076881009043
3,T5,5,263.83263002139336,0.6093134515386384,280,170.60776643081874
3,T5,5,266.03402364664873,0.6088448704904166,288,175.34732270123996
3,T5,5,268.18414164295507,0.6088960389051113,296,180.23322751591294
3,T5,5,270.1947516747652,0.6081053541702909,307,186.68834373027929
3,T5,5,272.44862396406944,0.6064453696045808,317,192.24318216465213
3,T5,5,274.61603205503405,0.6044509894822808,327,197.65547356070584
3,T5,5,276.6561509060251,0.6087194557879163,337,205.1384566005278
3,T5,5,278.77029599713234,0.6097359627882123,347,211.57837908750966
3,T5,5,280.8492616013191,0.6072211263747884,356,216.17072098942467
3,T5,5,282.86635409744156,0.6106973537226268,363,221.68313940131353
3,T5,5,284.91436274843556,0.610118614173657,372,226.96412447260042
3,T5,5,286.921813452827,0.6041372415528402,378,228.3638773069736
3,T5,5,289.01084170285634,0.6039189068984522,387,233.716616969701
3,T5,5,291.05270509443915,0.6035357446591316,392,236.58601190637958
3,T5,5,293.21277290945824,0.6041338676582934,403,243.4659486662922
3,T5,5,295.2540272188788,0.6051978837700795,411,248.7363302295027
3,T5,5,297.2675155913145,0.6039533686265212,419,253.05646145451234
3,T5,5,299.4609213073385,0.6048354866191799,429,259.47442375962817
3,T6,6,301.4727160196375,0.6053929587700984,443,268.1890807351536
3,T6,6,303.47427997066035,0.6059621332294668,461,279.3485434187842
3,T6,6,305.4819509734492,0.6043477891206003,479,289.4825909887675
3,T6,6,307.5135164250482,0.6093624004949934,498,303.4624754465067
3,T6,6,309.58311642745934,0.6099938752436334,516,314.7568396257148
3,T6,6,311.67248210427954,0.612328798018044,534,326.98357814163546
3,T6,6,313.70045006628607,0.6133677149148152,552,338.578978632978
3,T6,6,315.7037279152069,0.6133242261107639,570,349.5948088831354
3,T6,6,317.7088523419864,0.6167533708181072,585,360.80072192859274
3,T6,6,319.7478676670851,0.6143083536212881,602,369.8136288800155
3,T6,6,321.8212500151815,0.6125727943769023,623,381.6328508968101
3,T6,6,323.92404224945477,0.6137823120228924,643,394.66202663071977
3,T6,6,325.98367318268436,0.6110265158566285,664,405.7216065288013
3,T6,6,328.0800857906667,0.6127610485560573,680,416.677513018119
3,T6,6,330.0896950857834,0.6092234134504447,693,422.1918255211582
3,T6,6,332.0912533707386,0.6093203362432564,706,430.18015738773903
3,T6,6,334.09598771889824,0.6091328018868712,725,441.6212813679817
3,T6,6,336.1105321860876,0.6101111549595605,739,450.87214351511517
3,T6,6,338.12879574798933,0.6085957104544746,757,460.70695281403727
3,T6,6,340.20890584978383,0.6096837482393901,777,473.72427238200606
3,T6,6,342.22218466579,0.6064720857369709,795,482.14530816089183
3,T6,6,344.2267173296593,0.6034361637273374,812,489.99016494659804
3,T6,6,346.2304647252974,0.6019546811198335,829,499.02043064834197
3,T6,6,348.3187215251246,0.5981449813358379,849,507.82508915412643
3,T6,6,350.40416616207557,0.59613441167673,869,518.0408037470784
3,T6,6,352.4808186347706,0.5952375634012783,883,525.5947684833287
3,T6,6,354.5158216316113,0.5943423319386648,898,533.719414080921
3,T6,6,356.5257945575387,0.5922437065099495,915,541.9029914566038
3,T6,6,358.6185588183602,0.5916160638386762,930,550.2029393699688
3,T7,7,360.622745019388,0.5905044767934682,954,563.3412708609686
3,T7,7,362.64123005848404,0.5923388896793027,981,581.0844507753959
3,T7,7,364.6616560557525,0.5940131530462873,1011,600.5472977297965
3,T7,7,366.6814102471258,0.5921486405335786,1038,614.6502888738546
3,T7,7,368.6827881330302,0.5934613553748797,1067,633.2232661849966
3,T7,7,370.7342556315855,0.5938436449907804,1094,649.6649476199137
3,T7,7,372.7688598420507,0.5937971147410778,1125,668.0217540837125
3,T7,7,374.83623641417415,0.5938155042189514,1152,684.0754608602319
3,T7,7,376.8461793584691,0.5916747158233827,1176,695.8094658082981
3,T7,7,378.89535990162597,0.5911022532601843,1202,710.5049084187415
3,T7,7,380.90345066556034,0.5923033519006433,1230,728.5331228377912
3,T7,7,382.93473382650006,0.5931543263073715,1258,746.1881424946733
3,T7,7,384.9472675781913,0.5924234808631392,1290,764.2262903134496
3,T7,7,386.9735619392058,0.591931632968811,1317,779.5739606199242
3,T7,7,389.00589782924754,0.5915737320626969,1343,794.483522160202
3,T7,7,391.04758973548655,0.5905694834341875,1371,809.6707617882711
3,T7,7,393.09226127297393,0.5891677197181328,1398,823.6564721659496
3,T7,7,395.1135868375393,0.5893348105238969,1426,840.391439807077
3,T7,7,397.12677803493585,0.5895232525366869,1455,857.7563324408795
3,T7,7,399.1528352795632,0.5871572858705417,1483,870.7542549460134
3,T7,7,401.1713484597326,0.584730040301075,1512,884.1118209352254
3,T7,7,403.1924632118193,0.5830912126832558,1539,897.3773763195308
3,T7,7,405.2340106864167,0.5814615818187195,1565,909.9873755462961
3,T7,7,407.24732012396817,0.5803073178364739,1591,923.26894267783
3,T7,7,409.25768174478713,0.5775560461915413,1619,935.0632387841054
3,T7,7,411.2817066310765,0.5770630923031675,1645,949.2687868387106
3,T7,7,413.30042812562226,0.5763469083425932,1674,964.804724565501
3,T7,7,415.3279969075437,0.5734824873187392,1699,974.3467459545378
3,T7,7,417.32846055703834,0.5718810395424615,1725,986.4947932107461
3,T7,7,419.37115195263254,0.5722097221445056,1760,1007.0891109743299
3,T8,8,421.4043546993776,0.5697820925904785,1781,1014.7819069036423
3,T8,8,423.4511619158086,0.5671687877540393,1809,1026.0083370470572
3,T8,8,425.49808809818296,0.567461993869341,1838,1042.9951447318488
3,T8,8,427.54293175602425,0.5677122695235475,1872,1062.7573685480809
3,T8,8,429.54783056411014,0.566143147317631,1900,1075.671979903499
3,T8,8,431.5603705984423,0.5681348518516565,1933,1098.204668629252
3,T8,8,433.5716002697998,0.568883350612336,1964,1117.2869006026278
3,T8,8,435.5772851757303,0.5698668096457085,1988,1132.8952175756683
3,T8,8,437.6087180255024,0.5693557479310721,2021,1150.6679665686968
3,T8,8,439.6432867910239,0.5679125232790699,2055,1167.0602353384886
3,T8,8,441.6434397585946,0.5669964014376658,2083,1181.053504194658
3,T8,8,443.66572210300296,0.566141985625323,2112,1195.6918736406822
3,T8,8,445.68931730795146,0.5676773764629172,2138,1213.6942308777168
3,T8,8,447.70896192774956,0.5651339118366606,2169,1225.7754547737168
3,T8,8,449.7390391873895,0.5637745466031973,2199,1239.7402279804307
3,T8,8,451.757313700065,0.5626842905257655,2225,1251.9725464198282
3,T8,8,453.77400221105796,0.5627438355082696,2254,1268.4246052356395
3,T8,8,455.7810324879169,0.5637059199202035,2279,1284.6857914981438
3,T8,8,457.79177710254197,0.5610815278482146,2305,1293.2929216901348
3,T8,8,459.82887655614485,0.5611675122694132,2336,1310.8873086613492
3,T8,8,461.8521713364721,0.5599998425625637,2356,1319.3596290774
3,T8,8,463.8591800535563,0.5578507043970575,2387,1331.5896313957762
3,T8,8,465.88302808358947,0.5565797841792347,2412,1342.470439440314
3,T8,8,467.8904269148054,0.5550708976585617,2437,1352.7077775939147
3,T8,8,469.89357342288343,0.5554036098694606,2463,1367.9590911084813
3,T8,8,471.92372594104006,0.5543955788064748,2496,1383.7713647009612
3,T8,8,473.953145174695,0.552985000384645,2522,1394.6281709700747
3,T8,8,475.9551832701625,0.5526070121805142,2543,1405.2796319750476
3,T8,8,477.9661103382676,0.551570999200615,2572,1418.6406099439819
3,T9,9,480.0068496489937,0.5533196700230816,2600,1438.631142060012
3,T9,9,482.0202465694817,0.5528950536337434,2627,1452.4553058958438
3,T9,9,484.0230651282134,0.552511027704703,2660,1469.67933369451
3,T9,9,486.0375182554033,0.5515092727206917,2691,1484.1114528913815
3,T9,9,488.05020365858445,0.550887441864319,2720,1498.4138418709479
3,T9,9,490.0932282592991,0.5513637898907887,2756,1519.5586049390135
3,T9,9,492.1545935938372,0.5498136156064745,2784,1530.681105848425
3,T9,9,494.15745175965185,0.5509248796837019,2814,1550.302611429937
3,T9,9,496.18151479467844,0.5501563572574505,2843,1564.0945236829316
3,T9,9,498.1825428752728,0.5485505061798578,2871,1574.8885032423718
3,T9,9,500.1917548144782,0.5469310546886682,2891,1581.1776791049397
3,T9,9,502.2119318857569,0.5462864551030511,2925,1597.8878811764243
3,T9,9,504.2220861717505,0.5473647138270418,2953,1616.3679999312542
3,T9,9,506.2515882535512,0.5465838014783607,2981,1629.3663122069931
3,T9,9,508.2827804555196,0.546074386321175,3010,1643.6839028267368
3,T9,9,510.2850560139609,0.5445925593508679,3038,1654.4721953079368
3,T9,9,512.2969987481355,0.5440531576009197,3067,1668.6110343620207
3,T9,9,514.3182460258967,0.543368561753286,3092,1680.0955929411602
3,T9,9,516.334693739373,0.5428418623941988,3115,1690.9524013579294
3,T9,9,518.3353361080191,0.5418510977698401,3142,1702.4961491928375
3,T9,9,520.3615326747,0.5428148406327274,3172,1721.8086744870116
3,T9,9,522.3772857599953,0.5418206636088309,3201,1734.3679442118676
3,T9,9,524.4023704099161,0.5413581871356383,3233,1750.2110190095188
3,T9,9,526.4125857448652,0.5413216430751013,3262,1765.7911997109807
3,T9,9,528.4126655756949,0.5407430541534475,3286,1776.8816759482283
3,T9,9,530.4194571767944,0.5391715686402605,3310,1784.6578921992623
3,T9,9,532.4223945855308,0.5388165314742625,3339,1799.1083985925623
3,T9,9,534.437808313342,0.536722809942581,3363,1804.9988098369
3,T9,9,536.4496613142147,0.5371615782582609,3379,1815.0689729346639
3,T9,9,538.4522121100282,0.5352487698518917,3400,1819.845817496432
3,T10,10,540.4561397280047,0.5370320057484266,3425,1839.334619688361
3,T10,10,542.4858955187652,0.5365555227985672,3449,1850.5799981322584
3,T10,10,544.5193635690471,0.5358313484917487,3472,1860.4064419633517
3,T10,10,546.5209832513593,0.5343266402052436,3490,1864.7999743163002
3,T10,10,548.5429529955368,0.5331940821731759,3510,1871.5112284278473
3,T10,10,550.551360028117,0.532816898957075,3523,1877.1139350257752
3,T10,10,552.5696717582549,0.531531819947567,3542,1882.6857062542826
3,T10,10,554.5790435146929,0.5302680341801458,3558,1886.6936656129585
3,T10,10,556.5860160125667,0.5316283039912685,3581,1903.7609565927326
3,T10,10,558.5970757653491,0.532360293129698,3605,1919.1588567325612
3,T10,10,560.6264720726442,0.5334716069801654,3623,1932.7676320891392
3,T10,10,562.670001917337,0.5339943682051242,3644,1945.8754777394727
3,T10,10,564.6905879627512,0.5339320595771672,3665,1956.8609983503175
3,T10,10,566.6954325443213,0.5347681024625008,3686,1971.155225676778
3,T10,10,568.722688725813,0.5353649725251541,3714,1988.3455079584223
3,T10,10,570.7323575337772,0.5350359912913633,3732,1996.7543194993675
3,T10,10,572.7355509681626,0.5322339509189383,3751,1996.4095498969377
3,T10,10,574.7569685769034,0.5312998277065922,3774,2005.125549764679
3,T10,10,576.7706809117069,0.5305858678699829,3799,2015.695712038065
3,T10,10,578.7775468088322,0.5302608931960497,3815,2022.9453075429296
3,T10,10,580.7865797988197,0.5299121132227207,3833,2031.1531299826884
3,T10,10,582.7925813274604,0.5302053542597049,3853,2042.8812299626431
3,T10,10,584.8001633713149,0.5319648446156371,3876,2061.8957377302095
3,T10,10,586.8285238674599,0.5333346690753588,3890,2074.6718627031455
3,T10,10,588.8471081455817,0.5320883108727277,3911,2080.997383823238
3,T10,10,590.8529512705661,0.5319503594181406,3931,2091.096862872711
3,T10,10,592.8732213124404,0.5311439562648453,3947,2096.4251953773446
3,T10,10,594.8858157469905,0.5300114671115995,3959,2098.3153982948224
3,T10,10,596.8882338621977,0.530330688481983,3974,2107.5341560274
3,T10,10,598.9044903327341,0.5328888966068329,3984,2123.029364081622
3,T11,11,600.9555392630205,0.5326404462499248,4000,2130.5617849996993
3,T11,11,602.9924323181868,0.5299507938160043,4006,2122.9828800269133
3,T11,11,604.9968461806723,0.5295131401181931,4013,2124.9362312943085
3,T11,11,607.0193941692022,0.5272349778879903,4020,2119.4846111097213
3,T11,11,609.0415942153544,0.5265277592312758,4024,2118.7477031466537
3,T11,11,611.0547885405185,0.5259695474278953,4027,2118.079367492134
3,T11,11,613.0611163241601,0.5260102081712135,4033,2121.3991695545037
3,T11,11,615.0735208111506,0.5235172146719113,4030,2109.774375127802
3,T11,11,617.0863881482122,0.521510014701502,4028,2100.6423392176503
3,T11,11,619.0921225132204,0.5219035448913794,4031,2103.79318945715
3,T11,11,621.1423171652465,0.5200774777575018,4020,2090.711460585157
3,T11,11,623.1532930561643,0.520149894239066,4019,2090.482424946806
3,T11,11,625.1654083880763,0.5188004825859444,4020,2085.5779399954963
3,T11,11,627.1827876676116,0.5198957933662601,4018,2088.941297745633
3,T11,11,629.1978191800222,0.5202197408527067,4027,2094.92489641385
3,T11,11,631.2118778365596,0.5175155917283566,4031,2086.1053502570053
3,T11,11,633.2135176627041,0.5173192242228618,4032,2085.831112066579
3,T11,11,635.2153579333884,0.5171466408260549,4036,2087.2038423739573
3,T11,11,637.2279744066965,0.5155788494926571,4037,2081.3918154018565
3,T11,11,639.2618067181753,0.514615747919072,4032,2074.9306956096984
3,T11,11,641.2633906045069,0.5140635474873588,4043,2078.3589224913917
3,T11,11,643.2871904057494,0.5125050000728832,4050,2075.645250295177
3,T11,11,645.2879243868903,0.5100711096314644,4053,2067.318207336325
3,T11,11,647.3290949467744,0.5087862506661436,4055,2063.1282464512124
3,T11,11,649.3430412829315,0.5085203220642404,4060,2064.592507580816
3,T11,11,651.3735362378318,0.5084711417299348,4070,2069.4775468408347
3,T11,11,653.3789191889286,0.5070079395005851,4073,2065.043337585883
3,T11,11,655.3830647389951,0.5091726589258718,4067,2070.8052038515207
3,T11,11,657.3923760231482,0.5089888532273985,4067,2070.0576660758297
3,T11,11,659.3963993521196,0.5096793867015661,4085,2082.0402946758977
3,T12,12,661.4101354037263,0.5087429780210987,4077,2074.1451213920195
3,T12,12,663.4412065897393,0.51023127548576,4076,2079.7026788799576
3,T12,12,665.4689386208008,0.5075379517083656,4075,2068.21715321159
3,T12,12,667.4880369444645,0.5066621214864555,4067,2060.5948480854145
3,T12,12,669.5074367635519,0.5069147501186488,4058,2057.060055981477
3,T12,12,671.5354212089616,0.505326720923746,4057,2050.1105067876374
3,T12,12,673.5599510272978,0.5064575697387094,4058,2055.2048179996827
3,T12,12,675.5693413835793,0.5042843618286863,4046,2040.3345279588648
3,T12,12,677.5743950355835,0.5038738313647805,4047,2039.1773955332665
3,T12,12,679.5863437125216,0.5034225051101617,4047,2037.3508781808243
3,T12,12,681.6523257878872,0.5017664471947626,4041,2027.6382131140356
3,T12,12,683.6542233823742,0.5036678590227414,4034,2031.7961432977386
3,T12,12,685.657868497331,0.5029076566803458,4035,2029.232394705195
3,T12,12,687.6627969261067,0.5048584151797166,4031,2035.0842715894378
3,T12,12,689.7288272922286,0.5037337326196207,4029,2029.5432087244521
3,T12,12,691.7297358585747,0.5024236503289352,4014,2016.7285324203458
3,T12,12,693.7380610390418,0.5014334401462474,4011,2011.2495284265983
3,T12,12,695.7433423135872,0.5011108915191322,4006,2007.4502314256438
3,T12,12,697.7640518867353,0.49964498922055045,4007,2002.0774718067457
3,T12,12,699.8452597549674,0.499300357500763,4007,2000.6965325055573
3,T12,12,701.845661173001,0.5007697350027118,4010,2008.0866373608744
3,T12,12,703.8517828324947,0.49998972966386573,4003,2001.4588878444545
3,T12,12,705.8524289066609,0.5002433569541894,3999,2000.4731844598036
3,T12,12,707.8606694811447,0.5000900682018333,3999,1999.8601827391317
3,T12,12,709.8698472734497,0.4993375967409462,4002,1998.3490621572666
3,T12,12,711.8701971675018,0.49951844802430667,3993,1994.5771629610565
3,T12,12,713.8752011306882,0.4980714962981274,3988,1986.3091272369322
3,T12,12,715.9093537256659,0.498940014072513,3983,1987.2780760508192
3,T12,12,717.9166247031358,0.49870628547571944,3981,1985.349722478839
3,T13,13,720.000000000002,0.49861600473925216,3971,1980.0041548195704
3,T13,13,722.0142171946727,0.4978016330100473,3964,1973.2856732518276
3,T13,13,724.0542221315777,0.4980537505029357,3952,1968.3084219876018
3,T13,13,726.0555190314324,0.49710496578100916,3947,1962.0732999376432
3,T13,13,728.103593299212,0.49813128913445787,3941,1963.1354104788984
3,T13,13,730.1382093778248,0.49760047860743467,3926,1953.5794790127886
3,T13,13,732.1612436770567,0.4977960710642299,3924,1953.3517828560382
3,T13,13,734.1738387288417,0.49758079768357183,3912,1946.536080538133
3,T13,13,736.1971339937431,0.494388220186112,3909,1932.563552707512
3,T13,13,738.2010394204653,0.4938631509974595,3891,1921.6215205311148
3,T13,13,740.2239388648309,0.4950073046198645,3883,1922.1133638389338
3,T13,13,742.273947337857,0.4943242127833492,3875,1915.5063245354781
3,T13,13,744.2867833257438,0.4946278773304039,3878,1918.1669082873063
3,T13,13,746.2875288744592,0.49458228047749786,3876,1917.0009191307818
3,T13,13,748.3362586256834,0.49310755244876187,3865,1905.8606902144645
3,T13,13,750.353557154283,0.492517888903438,3851,1896.6863901671397
3,T13,13,752.3869804913754,0.4938238209229231,3841,1896.7772961649475
3,T13,13,754.3875985572386,0.49491768955589177,3840,1900.4839278946245
3,T13,13,756.3884688656507,0.49477520573545847,3827,1893.5047123495995
3,T13,13,758.3959011013968,0.4957718384844309,3816,1891.8653356565883
3,T13,13,760.4145475967322,0.49601451481801717,3813,1891.3033450010994
3,T13,13,762.4234773198456,0.4964374705521838,3805,1888.9445754510593
3,T13,13,764.4319074761119,0.4944224300728829,3790,1873.8610099762261
3,T13,13,766.4818153618721,0.49638076194450476,3790,1881.283087769673
3,T13,13,768.4891707079215,0.4953509021718843,3782,1873.4171120140666
3,T13,13,770.4956688768988,0.49406800791432093,3775,1865.1067298765615
3,T13,13,772.5239205616938,0.4948847243851217,3762,1861.7563331368278
3,T13,13,774.530146032231,0.4955488779281217,3760,1863.2637810097376
3,T13,13,776.5312458309375,0.4950356927036145,3755,1858.8590261020724
3,T13,13,778.5350596294788,0.4939829976517472,3752,1853.4242071893555
3,T14,14,780.5496786435948,0.4951757616038715,3742,1852.9476999216872
3,T14,14,782.5670235045834,0.49518091984770923,3741,1852.4718211502802
3,T14,14,784.595064484093,0.4957753050032835,3721,1844.7799099172178
3,T14,14,786.6081370101037,0.49637413220330884,3709,1841.0516563420724
3,T14,14,788.622152864183,0.49357634714879817,3692,1822.283873673363
3,T14,14,790.6331931423225,0.4938847851695675,3678,1816.5082398536692
3,T14,14,792.6434311353876,0.4943104718307905,3667,1812.6365002035088
3,T14,14,794.6466461435849,0.49402046285930545,3659,1807.6208736021986
3,T14,14,796.6796159932211,0.4941644438627801,3653,1805.1827134307357
3,T14,14,798.7504640283385,0.492167825375256,3644,1793.4595556674328
3,T14,14,800.7650575644924,0.4900805712781311,3635,1781.4428765960065
3,T14,14,802.7877392693541,0.49053538370362365,3627,1779.171836693043
3,T14,14,804.793765141687,0.492712925579974,3624,1785.5916423018257
3,T14,14,806.8102834809421,0.492212408372241,3615,1779.3478562656512
3,T14,14,808.8180689736853,0.4933931960178864,3601,1776.708898860409
3,T14,14,810.8434813444328,0.4939984750268674,3598,1777.4065131466689
3,T14,14,812.8917570222352,0.4918534386927325,3591,1766.2456983456025
3,T14,14,814.9245805960215,0.4944794569941886,3581,1770.7309354961894
3,T14,14,816.9261941657395,0.4942252245483698,3572,1765.3725020867769
3,T14,14,818.9306048518592,0.49504895225982193,3560,1762.3742700449661
3,T14,14,820.9307576620528,0.4934416658121771,3546,1749.74414696998
3,T14,14,822.9424751262061,0.49282972123082225,3544,1746.588532042034
3,T14,14,824.945568131508,0.49392182762620873,3537,1747.0015043139003
3,T14,14,826.9590106202963,0.4933074381999276,3528,1740.3886419693447
3,T14,14,828.9597758441206,0.49386298069877643,3512,1734.4467882141028
3,T14,14,830.9644940053371,0.4936113838067924,3493,1724.1845636371258
3,T14,14,832.9961953334695,0.4943431704327229,3479,1719.819889935443
3,T14,14,834.9980107136563,0.49421140280090103,3468,1713.9251449135247
3,T14,14,837.0211654619859,0.4937424772886249,3453,1704.8927740776219
3,T14,14,839.0258484802056,0.4932758641336259,3458,1705.7479381740784
3,T15,15,841.0324472885394,0.49332343929961375,3432,1693.0860436762744
3,T15,15,843.0491607674445,0.49286751072355706,3418,1684.621151653118
3,T15,15,845.0585409770312,0.49049371494976235,3404,1669.640605688991
3,T15,15,847.076777510278,0.49004091845212877,3389,1660.7486726342645
3,T15,15,849.0790053777455,0.49008040026887323,3368,1650.590788105565
3,T15,15,851.1138680084761,0.4888450704092202,3357,1641.0529013637522
3,T15,15,853.1370391872714,0.4883950317830582,3343,1632.7045912507635
3,T15,15,855.1471877021285,0.48719743898543827,3321,1617.9826948706404
3,T15,15,857.201997139476,0.4863620320962723,3313,1611.3174123349502
3,T15,15,859.2309158303891,0.4850111073367192,3303,1601.9916875331835
3,T15,15,861.2542231566999,0.48529889009873123,3288,1595.6627506446282
3,T15,15,863.2813979455832,0.4854266947373992,3267,1585.8890117070832
3,T15,15,865.3062480191583,0.4848597171305002,3258,1579.6729584111697
3,T15,15,867.316814725909,0.4853148359865556,3254,1579.214476300252
3,T15,15,869.3358288815228,0.48518230530057976,3230,1567.1388461208726
3,T15,15,871.3392925345116,0.48388520788628175,3222,1559.0781398095999
